央视,#genre#
威海都市生活,http://8.137.59.151:3000/shandong/qilu.php?id=whdssh
威海海洋,http://8.137.59.151:3000/shandong/qilu.php?id=whhy
威海环翠综合,http://8.137.59.151:3000/shandong/qilu.php?id=whhczh
荣成综合,http://8.137.59.151:3000/shandong/qilu.php?id=whrczh
荣成生活,http://8.137.59.151:3000/shandong/qilu.php?id=whrcsh
乳山综合,http://8.137.59.151:3000/shandong/qilu.php?id=whrszh
乳山生活,http://8.137.59.151:3000/shandong/qilu.php?id=whrssh
文登TV1,http://8.137.59.151:3000/shandong/qilu.php?id=whwd1
文登TV2,http://8.137.59.151:3000/shandong/qilu.php?id=whwd2

山西,#genre#
山西经济,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true
山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true
山西文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
山西黄河,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true
山西经济,http://angtv.cn/live/shanxi.php?id=sxjj
山西文体生活,http://angtv.cn/live/shanxi.php?id=sxwtsh
山西社会与法治,http://angtv.cn/live/shanxi.php?id=sxshfz
山西影视,http://angtv.cn/live/shanxi.php?id=sxys
山西黄河,http://angtv.cn/live/shanxi.php?id=sxhh
大宁综合,http://live.daningtv.com/channel1/sd/live.m3u8
高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
晋中新闻频道,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
黎城综合频道,http://111.53.96.67:8081/live/1/index.m3u8
临猗综合频道,http://pili-live-hls.lyzx.live.chinacici.cn/lyrmt/ceshi-ly.m3u8
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
宁武综合,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
长子综合频道,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8

四川,#genre#
四川经济,http://biaozhun114.com/tv/zbscyd.php?id=24
四川文化旅游,http://biaozhun114.com/tv/zbscyd.php?id=25
四川乡村,http://biaozhun114.com/tv/zbscyd.php?id=26
四川新闻资讯,http://biaozhun114.com/tv/zbscyd.php?id=27
四川妇女儿童,http://biaozhun114.com/tv/zbscyd.php?id=28
四川科教,http://biaozhun114.com/tv/zbscyd.php?id=29
峨眉电影,http://biaozhun114.com/tv/zbscyd.php?id=30
四川影视文艺,http://biaozhun114.com/tv/zbscyd.php?id=31
成都新闻综合,http://zy.otioi.cn/live/place.php?id=cdxw
成都经济生活,http://zy.otioi.cn/live/place.php?id=cdjj
成都都市文体,http://zy.otioi.cn/live/place.php?id=cdds
成都影视频道,http://zy.otioi.cn/live/place.php?id=cdys
成都公共频道,http://zy.otioi.cn/live/place.php?id=cdgg
成都少儿频道,http://zy.otioi.cn/live/place.php?id=cdse
成都每日购物,http://zy.otioi.cn/live/place.php?id=cdgw
成都蓉城先锋,http://zy.otioi.cn/live/place.php?id=cdrc
简阳市电视台,http://zy.otioi.cn/live/place.php?id=jianyang
彭州市电视台,http://zy.otioi.cn/live/place.php?id=pengzhou
青白江电视台,http://zy.otioi.cn/live/place.php?id=qingbaijiang
郫都区电视台,http://zy.otioi.cn/live/place.php?id=pidu
双流区电视台,http://zy.otioi.cn/live/place.php?id=shuangliu
新都区电视台,http://zy.otioi.cn/live/place.php?id=xindu
青羊区电视台,http://zy.otioi.cn/live/place.php?id=qingyang
金牛区电视台,http://zy.otioi.cn/live/place.php?id=jntv
成华电视台,http://zy.otioi.cn/live/place.php?id=chenghua
武侯电视台,http://zy.otioi.cn/live/place.php?id=wuhou
蒲江电视台,http://zy.otioi.cn/live/place.php?id=pujiang
大邑电视台,http://zy.otioi.cn/live/place.php?id=dayi
金堂电视台,http://zy.otioi.cn/live/place.php?id=jintang
邛崃电视台,http://zy.otioi.cn/live/place.php?id=qionglai
温江电视台,http://zy.otioi.cn/live/place.php?id=wenjiang
锦江电视台,http://zy.otioi.cn/live/place.php?id=jinjiang
高新电视台,http://zy.otioi.cn/live/place.php?id=gaoxin

安徽,#genre#

安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
安徽影视,http://wyflv.ahwanyun.cn/live/d18ff95cb1fb4bbcb56215e189fc12be.m3u8
安徽经济生活,http://wyflv.ahwanyun.cn/live/eac499adad7b49ff9cfa79ba84693959.m3u8
安徽综艺体育,http://wyflv.ahwanyun.cn/live/c41f112b83f644ddb082669501c8ecd3.m3u8
安徽导视,https://livehls1.appcoo.com/liveshopping/949E0A98C9D0C311/6D925141BC1F8C28/index.m3u8
安徽经济生活,http://mmitv.top/test/ahtv.php?id=12
安徽公共,http://mmitv.top/test/ahtv.php?id=16
安徽农业科教,http://mmitv.top/test/ahtv.php?id=14
安徽综艺体育,http://mmitv.top/test/ahtv.php?id=17
安徽影视,http://mmitv.top/test/ahtv.php?id=13
安徽农业科教,http://lu1.cc/c/tv/ahtv/ahtv1.php?id=ahnykj
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959.flv
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be.flv
亳州农村,http://220.180.110.101:8083/videos/live/39/13/o4ncrHkSp7q09/o4ncrHkSp7q09.M3U8
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8
固镇影视,http://www.guzhenm.com:7004/hls/hd-live.m3u8
淮河能源综合,http://play.hhnynews.com/hhny/zhpd.m3u8?auth_key=1659380497-0-0-b07e3e3cd99f9355b6aa1e79fbd305f2
淮南一套,http://stream.0554news.com/hnds1/sd/live.m3u8
淮南二套,http://stream.0554news.com/hnds2/sd/live.m3u8
灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8
宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8?zanhd
淮南新闻综合,http://stream.0554news.com/hnds1/sd/live.m3u8?zanhd
淮南公共,http://stream.0554news.com/hnds2/sd/live.m3u8?zanhd
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8?zanhd
霍山综合,http://ahhsdb.chinashadt.com:1936/live/stream:ahws.stream/playlist.m3u8?zanhd

河南,#genre#
三门峡综合,http://chj0827.cn:3838/udp/239.16.20.145:11450
义马综合,http://chj0827.cn:3838/udp/239.16.20.109:11090
义马综合,http://chj0827.cn:3838/udp/239.16.20.236:12360
渑池综合,http://chj0827.cn:3838/udp/239.16.20.135:11350
渑池综合,http://chj0827.cn:3838/udp/239.16.20.47:10470
卢氏综合,http://chj0827.cn:3838/udp/239.16.20.240:12400
卢氏综合,http://chj0827.cn:3838/rtp/239.16.20.240:12400
灵宝综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
义马综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
内黄综合,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
卫辉综合,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8?zhend
叶县,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
宜阳综合,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend
宝丰综合,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
嵩县综合,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
巩义新闻,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
新安综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
桐柏综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8
桐柏综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8?zhend
泌阳综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
渑池综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8
登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
范县新闻综合,http://live.dxhmt.cn:9080/13603832636/13abd3089d9c47058fe34c49a6182981.m3u8
扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
鹤岗新闻综合,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
淮滨综合,http://tvpull.dxhmt.cn:9081/tv/11527-1.m3u8
潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
济源电视一套,http://live.dxhmt.cn:9081/tv/19001-1.m3u8
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
焦作教育,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8
焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
睛彩焦作,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8
开封公共,http://live.dxhmt.cn:9081/tv/10200-3.m3u8
兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
栾川新闻,http://wshls.live.migucloud.com/live/LVVUJGFD_C0/playlist.m3u8
洛宁综合,http://wshls.live.migucloud.com/live/WJ1E4VDQ_C0/playlist.m3u8
泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8
汝南综合,http://tvpull.dxhmt.cn:9081/tv/11727-1.m3u8
嵩县综合新闻,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8
息县综合,http://120.194.173.75:6060/0.ts
淅川综合,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
偃师新闻,http://wshls.live.migucloud.com/live/K7AFC7J6_C0/playlist.m3u8
叶县一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
叶县电视,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
义马电视,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
新乡,http://live.dxhmt.cn:9081/tv/10721-1.m3u8
嵩县综合新闻,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8?zhend
偃师新闻频道,http://wshls.live.migucloud.com/live/K7AFC7J6_C0/playlist.m3u8?zhend

福建,#genre#

福州新闻,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
福建东南卫视,http://117.27.190.42:9901/tsfile/live/23281_1.m3u8?key=txiptv
福建海峡卫视,http://117.27.190.42:9901/tsfile/live/23283_1.m3u8?key=txiptv
福建综合,http://117.27.190.42:9901/tsfile/live/23284_1.m3u8?key=txiptv
福建公共,http://117.27.190.42:9901/tsfile/live/23285_1.m3u8?key=txiptv
福建新闻,http://117.27.190.42:9901/tsfile/live/23286_1.m3u8?key=txiptv
福建电视剧,http://117.27.190.42:9901/tsfile/live/23287_1.m3u8?key=txiptv
福建旅游,http://117.27.190.42:9901/tsfile/live/23288_1.m3u8?key=txiptv
福建经济,http://117.27.190.42:9901/tsfile/live/23289_1.m3u8?key=txiptv
福建少儿,http://117.27.190.42:9901/tsfile/live/23290_1.m3u8?key=txiptv
福建文体,http://117.27.190.42:9901/tsfile/live/23291_1.m3u8?key=txiptv
福建教育,http://117.27.190.42:9901/tsfile/live/23292_1.m3u8?key=txiptv
福建厦门-1,http://117.27.190.42:9901/tsfile/live/23293_1.m3u8?key=txiptv
福建厦门-2,http://117.27.190.42:9901/tsfile/live/23294_1.m3u8?key=txiptv
福建南平综合,http://117.27.190.42:9901/tsfile/live/23295_1.m3u8?key=txiptv
福建宁德综合,http://117.27.190.42:9901/tsfile/live/23296_1.m3u8?key=txiptv
福建龙岩综合,http://117.27.190.42:9901/tsfile/live/23297_1.m3u8?key=txiptv
福建三明综合,http://117.27.190.42:9901/tsfile/live/23298_1.m3u8?key=txiptv
福建平潭综合,http://117.27.190.42:9901/tsfile/live/23299_1.m3u8?key=txiptv
福建泉州综合,http://117.27.190.42:9901/tsfile/live/23300_1.m3u8?key=txiptv
福建福州综合,http://117.27.190.42:9901/tsfile/live/23301_1.m3u8?key=txiptv
福建莆田综合,http://117.27.190.42:9901/tsfile/live/23302_1.m3u8?key=txiptv


河北,#genre#

河北都市,http://101.18.25.159:808/hls/18/index.m3u8
河北影视剧,http://101.18.25.159:808/hls/19/index.m3u8
河北少儿科教,http://101.18.25.159:808/hls/20/index.m3u8
河北公共,http://101.18.25.159:808/hls/21/index.m3u8
河北农民,http://101.18.25.159:808/hls/22/index.m3u8
河北杂技,http://101.18.25.159:808/hls/23/index.m3u8
河北经济生活,http://101.18.25.159:808/hls/24/index.m3u8
河北卫视,http://101.18.25.159:808/hls/25/index.m3u8
河北新闻综合,http://101.18.25.159:808/hls/26/index.m3u8
公共频道,http://101.18.25.159:808/hls/27/index.m3u8
生活健康,http://101.18.25.159:808/hls/28/index.m3u8
石家庄新闻,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8
保定新闻,http://jwcdnqx.hebyun.com.cn/live/jybd/1500k/tzwj_video.m3u8
保定公共,http://jwcdnqx.hebyun.com.cn/live/bdxw1/1500k/tzwj_video.m3u8
保定生活,http://jwcdnqx.hebyun.com.cn/live/bddst/1500k/tzwj_video.m3u8
承德公共生活,https://jwliveqxzb.hebyun.com.cn/cdsggshtv/cdsggshtv.m3u8
承德新闻综合,https://jwliveqxzb.hebyun.com.cn/cdsxwzhtv/cdsxwzhtv.m3u8
大厂一套,http://60.10.185.184:1935/live/dc1.stream/playlist.m3u8
定州生活频道,https://jwliveqxzb.hebyun.com.cn/shpd/shpd.m3u8
定州新闻综合,https://jwliveqxzb.hebyun.com.cn/xxzhpd/xxzhpd.m3u8
丰宁综合频道,https://jwliveqxzb.hebyun.com.cn/fengningzonghe/fengningzonghe.m3u8
邯郸新闻,https://jwliveqxzb.hebyun.com.cn/hdxwzh/hdxwzh.m3u8
邯郸公共,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸科教,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
衡山,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
衡水新闻综合,http://111.225.205.64:8081/964D4p2/800/live.m3u8
景县电视一套,http://hbjx.chinashadt.com:1935/live/stream:jx1.stream/playlist.m3u8
涞水新闻频道,https://jwliveqxzb.hebyun.com.cn/lsdst/lsdst.m3u8
隆化影视频道,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
隆化综合频道,http://hblh.chinashadt.com:2036/live/stream:lh1.stream/playlist.m3u8
鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8
平泉影视频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
平泉综合频道,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
平乡综合频道,http://hbpx.chinashadt.com:2036/live/px1.stream/playlist.m3u8
清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
清河新闻综合,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
邱县电视二套,http://live.hd.hdbs.cn/video/s10013-qxds2/index.m3u8
邱县综合频道,http://live.hd.hdbs.cn/video/s10013-qxds1/index.m3u8
任丘文娱,https://jwcdnqx.hebyun.com.cn/live/rqtv2/1500k/tzwj_video.m3u8
任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
望都综合频道,https://jwliveqxzb.hebyun.com.cn/wddst/wddst.m3u8
兴隆影视频道,https://jwcdnqx.hebyun.com.cn/live/xlys/1500k/tzwj_video.m3u8
兴隆综合频道,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
邯郸公共频道,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd
邯郸公共频道,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸公共频道,http://live.hd.hdbs.cn/video/s10001-2021hdgg/index.m3u8?zhebd
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8?zhebd
邯郸科技教育,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd
邯郸科技教育,http://live.hd.hdbs.cn/video/s10001-2021hdkjjy/index.m3u8?zhebd
衡水公共频道,rtmp://hls.hsrtv.cn/hls/hstv2
鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd
鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd
滦平新闻频道,rtmp://live.lpxrmtzx.com/live/wh?zhebd
河北农民,https://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8?zhebd
滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8
滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8
滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8

云南,#genre#
南宁综合,https://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁文旅,https://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁影视,https://hls.nntv.cn/nnlive/YSYL_24.m3u8
南宁公共,https://hls.nntv.cn/nnlive/GGPD_24.m3u8
隆安综合,https://hls.nntv.cn/nnlive/LATV_24.m3u8
云南都市,http://tvlive.ynradio.com/live/yunnandushi/chunks.m3u8
云南康旅,http://tvlive.ynradio.com/live/yunnangonggong/chunks.m3u8
云南娱乐,http://tvlive.ynradio.com/live/yunnanyule/chunks.m3u8
云南少儿,http://tvlive.ynradio.com/live/yunnanshaoer/chunks.m3u8
云南国际,http://tvlive.ynradio.com/live/yunnanguoji/playlist.m3u8
QJTV巧家,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8
福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8
广南电视台,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8
江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8
麻栗坡,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8
蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8
丘北新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
瑞丽频道,http://live.ynurl.com/video/s10021-rltv/index.m3u8
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8
文山市电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
西双版纳1,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
西双版纳2,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8
砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
镇雄电视台,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8

贵州,#genre#
松新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8?zguizd
贵州卫视HD,http://218.86.134.158:8888/udp/238.255.2.1:5999
贵州-2HD,http://218.86.134.158:8888/udp/238.255.2.2:5999
贵州-3套-HD,http://218.86.134.158:8888/udp/238.255.2.3:5999
贵州-4套-HD,http://218.86.134.158:8888/udp/238.255.2.4:5999
贵州-5HD,http://218.86.134.158:8888/udp/238.255.2.5:5999
贵州-6HD,http://218.86.134.158:8888/udp/238.255.2.6:5999
贵州-7HD,http://218.86.134.158:8888/udp/238.255.2.9:5999
围棋频道HD,http://218.86.134.158:8888/udp/238.255.2.7:5999

甘肃,#genre#

白银公共,http://live.bygd.cn/bygg/sd/live.m3u8
白银综合,http://live.bygd.cn/byzh/sd/live.m3u8
白银综合,http://live.bygd.cn/byzh/sd/live.m3u8?gansu#http://live.bygd.cn/byzh/sd/live.m3u8
白银公共,http://live.bygd.cn/bygg/sd/live.m3u8?zgand#http://live.bygd.cn/bygg/sd/live.m3u8
甘肃陇西,http://play.kankanlive.com/live/1669881644081970.flv#http://play.kankanlive.com/live/1669881644081970.m3u8
甘肃都市,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226248/1.m3u8
甘肃经济,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226252/1.m3u8
文化影视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226287/1.m3u8
甘肃少儿,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226289/1.m3u8
公共应急,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226250/1.m3u8
兰州新闻综合,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226242/1.m3u8
兰州文旅频道,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226597/1.m3u8
崆峒综合,http://125.74.200.110:10080/hls/001/001_live.m3u8?gansu

青海,#genre#
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8 
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8 
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8 
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
大通电视台,http://dtrmlive.qhdtrm.cn/testpush/sd/live.m3u8
湟中电视台,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
兴海综合,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
海东综合,https://pili-live-hls-ashh.tianma3600.com/ashh/NEWTV.m3u8
格尔木新闻,http://pili-live-hls-gemwkl.tianma3600.com/gemwkl/xwzh.m3u8
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
祁连综合,http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8
贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8
都兰综合,https://livecdn.dmqhyadmin.com/hls/xjdulan.m3u8
同德综合,https://lived.dmqhyadmin.com/tdtv/playlist.m3u8
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=ba357f031594546763
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8?_upt=f868bafe1594546577
安多卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226195/index.m3u8
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
西宁生活服务,http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
玉树新闻频道,http://stream.ysbtv.net/1/sd/live.m3u8
海西州综合频道,http://stream.haixitv.cn/1/sd/live.m3u8
